model_name,query_id,query_text,rank,retrieved_doc_id_internal,retrieved_original_ticket_id,retrieved_subject,score,is_self_retrieval
distiluse-base-multilingual-cased-v1,1372,Persistent login problem despite cache clearing,1,9947,9947,Problems with login following recent update,0.7796573,False
distiluse-base-multilingual-cased-v1,1372,Persistent login problem despite cache clearing,2,6626,6626,Issues with Login Today,0.69003606,False
distiluse-base-multilingual-cased-v1,1372,Persistent login problem despite cache clearing,3,1177,1177,Trouble with Login in Project Platform,0.6888477,False
distiluse-base-multilingual-cased-v1,1479,Data analytics disruption after server crash,1,9117,9117,Crash Issue Involving Data Analytics Platform,0.72799265,False
distiluse-base-multilingual-cased-v1,1479,Data analytics disruption after server crash,2,515,515,Problem with data analytics platform causing a crash,0.7251346,False
distiluse-base-multilingual-cased-v1,1479,Data analytics disruption after server crash,3,7440,7440,Data analytics platform encountered an unexpected crash,0.7183273,False
distiluse-base-multilingual-cased-v1,1541,ClickUp integration causing project management delays,1,9811,9811,Project Integration Malfunction,0.6072438,False
distiluse-base-multilingual-cased-v1,1541,ClickUp integration causing project management delays,2,1541,1541,Problem with ClickUp Integration,0.59944594,True
distiluse-base-multilingual-cased-v1,1541,ClickUp integration causing project management delays,3,6028,6028,Problem with Delayed Load Speed,0.5958063,False
distiluse-base-multilingual-cased-v1,1754,HubSpot CRM integration compatibility issues,1,1754,1754,Problem with HubSpot Integration,0.71944153,True
distiluse-base-multilingual-cased-v1,1754,HubSpot CRM integration compatibility issues,2,5328,5328,Problem with HubSpot CRM Integration,0.6948976,False
distiluse-base-multilingual-cased-v1,1754,HubSpot CRM integration compatibility issues,3,3701,3701,Problem with HubSpot CRM Integration Today,0.6892932,False
distiluse-base-multilingual-cased-v1,1764,Investment optimization tools malfunctioning post-update,1,2075,2075,Enhancements for Investment Tracking in Data Analytics Optimization Tools,0.67628586,False
distiluse-base-multilingual-cased-v1,1764,Investment optimization tools malfunctioning post-update,2,1873,1873,Problem with Investments Optimization Tool,0.66302073,False
distiluse-base-multilingual-cased-v1,1764,Investment optimization tools malfunctioning post-update,3,2954,2954,Boost Investment in Data Analytics Tools Optimization,0.648147,False
distiluse-base-multilingual-cased-v1,1838,Login problems possibly due to outdated credentials,1,1838,1838,Encountered Login Problems,0.66943085,True
distiluse-base-multilingual-cased-v1,1838,Login problems possibly due to outdated credentials,2,4736,4736,Report on Login Problems,0.6655655,False
distiluse-base-multilingual-cased-v1,1838,Login problems possibly due to outdated credentials,3,6396,6396,Login Difficulty,0.6655011,False
distiluse-base-multilingual-cased-v1,1864,Inquiry about secure medical data storage updates,1,8142,8142,Secure Medical Information,0.7390408,False
distiluse-base-multilingual-cased-v1,1864,Inquiry about secure medical data storage updates,2,7821,7821,Data Protection Security,0.6997822,False
distiluse-base-multilingual-cased-v1,1864,Inquiry about secure medical data storage updates,3,4029,4029,Security Data Protection,0.6937461,False
distiluse-base-multilingual-cased-v1,1904,Request for investment optimization analytics services info,1,9423,9423,Enquiry on Data Analytics Services for Investment Optimization,0.82141626,False
distiluse-base-multilingual-cased-v1,1904,Request for investment optimization analytics services info,2,4193,4193,Request for Information on Optimizing Investments with Data Analytics Services,0.78272533,False
distiluse-base-multilingual-cased-v1,1904,Request for investment optimization analytics services info,3,1687,1687,Request for Information on Investment Optimization Services and Data Analytics Solutions,0.78197235,False
distiluse-base-multilingual-cased-v1,1907,Magento 2.4 integration assistance for digital marketing,1,1907,1907,Support Required for Magento Integration,0.78363705,True
distiluse-base-multilingual-cased-v1,1907,Magento 2.4 integration assistance for digital marketing,2,7476,7476,Combine Repeater with Magento,0.6697467,False
distiluse-base-multilingual-cased-v1,1907,Magento 2.4 integration assistance for digital marketing,3,6602,6602,Support for Integrating Magento 2.4 Project Management Platform,0.64113367,False
distiluse-base-multilingual-cased-v1,1946,Keras integration documentation request for project management SaaS,1,7984,7984,Request for Information on Integrating Xero Project Management SaaS,0.6705054,False
distiluse-base-multilingual-cased-v1,1946,Keras integration documentation request for project management SaaS,2,1946,1946,Support for Integrating Keras,0.6676861,True
distiluse-base-multilingual-cased-v1,1946,Keras integration documentation request for project management SaaS,3,1382,1382,Support for Integrating Keras with Project Management SaaS,0.66297734,False
distiluse-base-multilingual-cased-v1,1970,Security best practices for medical data with RapidMiner and AWS,1,1970,1970,Security Practices,0.849234,True
distiluse-base-multilingual-cased-v1,1970,Security best practices for medical data with RapidMiner and AWS,2,2770,2770,Security Measures for Medical Data in RapidMiner and AWS Integration,0.7724383,False
distiluse-base-multilingual-cased-v1,1970,Security best practices for medical data with RapidMiner and AWS,3,5351,5351,Guidelines for Securing Medical Data in Hospitals with RapidMiner,0.6511066,False
distiluse-base-multilingual-cased-v1,1984,Investment model producing suboptimal recommendations due to outdated data,1,1984,1984,Investment Optimization Model Problem Identified,0.7651321,True
distiluse-base-multilingual-cased-v1,1984,Investment model producing suboptimal recommendations due to outdated data,2,1762,1762,Problem Identified in Investment Optimization Model,0.7467915,False
distiluse-base-multilingual-cased-v1,1984,Investment model producing suboptimal recommendations due to outdated data,3,1277,1277,Concern Regarding Investment Optimization Models,0.6423298,False
distiluse-base-multilingual-cased-v1,2001,Campaign data vanished after Node.js update,1,4745,4745,Missing Campaign Information Following Node.js Update,0.669111,False
distiluse-base-multilingual-cased-v1,2001,Campaign data vanished after Node.js update,2,95,95,Unintended Loss of Campaign Data Following Node.js Update,0.6590316,False
distiluse-base-multilingual-cased-v1,2001,Campaign data vanished after Node.js update,3,5582,5582,Problems with Campaign Launch,0.62115693,False
distiluse-base-multilingual-cased-v1,2040,Request for advanced data visualization tool upgrades,1,8279,8279,Enhancement Request for Advanced Data Visualization Tools,0.8132275,False
distiluse-base-multilingual-cased-v1,2040,Request for advanced data visualization tool upgrades,2,2040,2040,Request for Advanced Data Visualization Tool Upgrades,0.8085532,True
distiluse-base-multilingual-cased-v1,2040,Request for advanced data visualization tool upgrades,3,9711,9711,Upgrade Data Analytics Software,0.64567494,False
distiluse-base-multilingual-cased-v1,2164,Connectivity problems with project management SaaS solution,1,7520,7520,Troubleshooting Connectivity Issues in Project Management SaaS,0.77340806,False
distiluse-base-multilingual-cased-v1,2164,Connectivity problems with project management SaaS solution,2,8364,8364,Promptly Update Project Management Software,0.77087164,False
distiluse-base-multilingual-cased-v1,2164,Connectivity problems with project management SaaS solution,3,2164,2164,Concerns Regarding Project Management SaaS Solution,0.76244575,True
distiluse-base-multilingual-cased-v1,2187,Ad campaign underperformance due to targeting errors,1,3105,3105,Ad Campaign Performance,0.6629407,False
distiluse-base-multilingual-cased-v1,2187,Ad campaign underperformance due to targeting errors,2,9490,9490,Support Required for Campaign,0.6269324,False
distiluse-base-multilingual-cased-v1,2187,Ad campaign underperformance due to targeting errors,3,2187,2187,Problem with Ad Campaign,0.6203079,True
distiluse-base-multilingual-cased-v1,2204,Login difficulties following system update,1,4493,4493,Problem with Login Access After Recent System Updates,0.77331567,False
distiluse-base-multilingual-cased-v1,2204,Login difficulties following system update,2,10664,10664,Problem with Login System for Account,0.74763834,False
distiluse-base-multilingual-cased-v1,2204,Login difficulties following system update,3,9298,9298,Problem with login system for account,0.70854217,False
distiluse-base-multilingual-cased-v1,2546,Billing problem with subscription renewal,1,2546,2546,Renewal Subscription Issue,0.8669274,True
distiluse-base-multilingual-cased-v1,2546,Billing problem with subscription renewal,2,4546,4546,Concerns Regarding Subscription Billing Services,0.6856611,False
distiluse-base-multilingual-cased-v1,2546,Billing problem with subscription renewal,3,10422,10422,Problem with Subscription Renewal Payment,0.667778,False
distiluse-base-multilingual-cased-v1,2597,Security measures recommendation for hospital patient data,1,1222,1222,Security Measures for Medical Information,0.7011316,False
distiluse-base-multilingual-cased-v1,2597,Security measures recommendation for hospital patient data,2,5383,5383,Security Measures for Medical Data in Hospitals,0.6646342,False
distiluse-base-multilingual-cased-v1,2597,Security measures recommendation for hospital patient data,3,10654,10654,Suggested security measures for medical data storage,0.6633383,False
distiluse-base-multilingual-cased-v1,2715,Decline in brand engagement despite digital strategies,1,2190,2190,Decline in Digital Brand Engagement Observed,0.7197814,False
distiluse-base-multilingual-cased-v1,2715,Decline in brand engagement despite digital strategies,2,6910,6910,Strategies for Expanding a Digital Brand,0.7168586,False
distiluse-base-multilingual-cased-v1,2715,Decline in brand engagement despite digital strategies,3,1365,1365,Strategically Boost Brand Growth Today,0.6860359,False
distiluse-base-multilingual-cased-v1,2784,Data analytics dashboard unexpected crash,1,4992,4992,Problem with Dashboard Data Display,0.6894817,False
distiluse-base-multilingual-cased-v1,2784,Data analytics dashboard unexpected crash,2,9151,9151,Support Needed for Data Analytics Dashboard Issue,0.6862317,False
distiluse-base-multilingual-cased-v1,2784,Data analytics dashboard unexpected crash,3,2875,2875,Data analytics dashboard encountered a failure,0.6831049,False
distiluse-base-multilingual-cased-v1,2915,Client engagement rates decrease in marketing agency,1,3066,3066,Reduction in Client Engagement Metrics,0.6658664,False
distiluse-base-multilingual-cased-v1,2915,Client engagement rates decrease in marketing agency,2,5844,5844,Decline in Client Engagement Metrics Noted,0.641742,False
distiluse-base-multilingual-cased-v1,2915,Client engagement rates decrease in marketing agency,3,4101,4101,Support for Marketing Agency's Decline in Engagement,0.56649214,False
distiluse-base-multilingual-cased-v1,3006,Digital brand growth strategies inquiry,1,6491,6491,Strategies for Growth in the Digital Realm,0.8332984,False
distiluse-base-multilingual-cased-v1,3006,Digital brand growth strategies inquiry,2,1365,1365,Strategically Boost Brand Growth Today,0.8138753,False
distiluse-base-multilingual-cased-v1,3006,Digital brand growth strategies inquiry,3,3388,3388,Strategies for Enhancing Digital Marketing and Brand Growth,0.80827016,False
distiluse-base-multilingual-cased-v1,3035,Request for SaaS platform integration enhancements,1,5148,5148,Problem with SaaS Platform Integration,0.79746854,False
distiluse-base-multilingual-cased-v1,3035,Request for SaaS platform integration enhancements,2,3918,3918,Support Inquiry Form,0.67626166,False
distiluse-base-multilingual-cased-v1,3035,Request for SaaS platform integration enhancements,3,7198,7198,Improve SaaS Platform Integration Features,0.6565991,False
distiluse-base-multilingual-cased-v1,3157,Router connection issues affecting multiple applications,1,3157,3157,Problems with Router Connection,0.80448633,True
distiluse-base-multilingual-cased-v1,3157,Router connection issues affecting multiple applications,2,2706,2706,Router Connectivity Problems,0.7620484,False
distiluse-base-multilingual-cased-v1,3157,Router connection issues affecting multiple applications,3,10265,10265,Problems with Network Connectivity,0.65675217,False
distiluse-base-multilingual-cased-v1,3337,Multiple integrations failing after Docker updates,1,6404,6404,Docker Update Problem,0.68302333,False
distiluse-base-multilingual-cased-v1,3337,Multiple integrations failing after Docker updates,2,461,461,Problem with Docker Update,0.68054587,False
distiluse-base-multilingual-cased-v1,3337,Multiple integrations failing after Docker updates,3,10406,10406,Moodle Integration Encounter Error Post Incompatible Plugin Update,0.6181507,False
distiluse-base-multilingual-cased-v1,3389,Campaign metrics not updating due to API issues,1,4066,4066,Problem with Campaign Metrics Tracking Due to API Integration Issue,0.7212177,False
distiluse-base-multilingual-cased-v1,3389,Campaign metrics not updating due to API issues,2,6891,6891,Campaign metrics failing to track because of API integration problem. Have reviewed dashboard configurations.,0.6969446,False
distiluse-base-multilingual-cased-v1,3389,Campaign metrics not updating due to API issues,3,10299,10299,Campaign Issue Report,0.6845724,False
distiluse-base-multilingual-cased-v1,3477,Recurring access problems with SaaS application,1,9629,9629,Problem with SaaS,0.70323443,False
distiluse-base-multilingual-cased-v1,3477,Recurring access problems with SaaS application,2,7905,7905,Revocation of SaaS Access,0.6565032,False
distiluse-base-multilingual-cased-v1,3477,Recurring access problems with SaaS application,3,1258,1258,Technical Problem with SaaS Platform,0.6515315,False
distiluse-base-multilingual-cased-v1,3614,Securing medical data in hospital IT systems inquiry,1,10676,10676,Ensuring the Security of Medical Data in Hospital Systems,0.8080814,False
distiluse-base-multilingual-cased-v1,3614,Securing medical data in hospital IT systems inquiry,2,4098,4098,Ensuring Medical Data Security in Hospitals,0.7277074,False
distiluse-base-multilingual-cased-v1,3614,Securing medical data in hospital IT systems inquiry,3,5953,5953,Protecting Medical Data Systems,0.7269498,False
distiluse-base-multilingual-cased-v1,3799,Project data vanished after DocuSign integration,1,4994,4994,Problem with Project Data after DocuSign Integration,0.7463722,False
distiluse-base-multilingual-cased-v1,3799,Project data vanished after DocuSign integration,2,3799,3799,Concern About Project Data After DocuSign Integration,0.74343795,True
distiluse-base-multilingual-cased-v1,3799,Project data vanished after DocuSign integration,3,5391,5391,Project Problem,0.6894335,False
distiluse-base-multilingual-cased-v1,3861,Medical records exposed in data breach from insecure plugin,1,3698,3698,Medical Records Compromised Through Data Breach,0.9278301,False
distiluse-base-multilingual-cased-v1,3861,Medical records exposed in data breach from insecure plugin,2,3861,3861,Medical Records Exposed in Data Breach,0.8470518,True
distiluse-base-multilingual-cased-v1,3861,Medical records exposed in data breach from insecure plugin,3,2791,2791,Alert on Possible Security Breach Involving Unauthorised Data Access,0.65244436,False
distiluse-base-multilingual-cased-v1,3865,Service outages in digital marketing tools,1,5072,5072,Upgrade Digital Marketing Tools,0.6876103,False
distiluse-base-multilingual-cased-v1,3865,Service outages in digital marketing tools,2,3865,3865,Facing Service Interruptions in Digital Marketing Software,0.6774334,True
distiluse-base-multilingual-cased-v1,3865,Service outages in digital marketing tools,3,1682,1682,Concerns with Digital Marketing Tools,0.62139815,False
distiluse-base-multilingual-cased-v1,3991,Unexpected billing error affecting multiple products,1,5215,5215,Unforeseen Charges in My Account,0.6581594,False
distiluse-base-multilingual-cased-v1,3991,Unexpected billing error affecting multiple products,2,5536,5536,Issues with Product Display,0.6569923,False
distiluse-base-multilingual-cased-v1,3991,Unexpected billing error affecting multiple products,3,8853,8853,Support for Billing Issues,0.60836023,False
distiluse-base-multilingual-cased-v1,4056,Healthcare provider security breaches from outdated software,1,2060,2060,Hospital Systems Security Breach Reported,0.7521745,False
distiluse-base-multilingual-cased-v1,4056,Healthcare provider security breaches from outdated software,2,625,625,Hospital Systems Security Breach Revealed,0.7188637,False
distiluse-base-multilingual-cased-v1,4056,Healthcare provider security breaches from outdated software,3,2105,2105,Detected Security Breaches in Healthcare Provider Systems Due to Outdated Software Vulnerabilities,0.70192486,False
distiluse-base-multilingual-cased-v1,4207,Payment options inquiry for subscription plans,1,2743,2743,Payment Choices,0.71738607,False
distiluse-base-multilingual-cased-v1,4207,Payment options inquiry for subscription plans,2,2975,2975,Payment Options Inquiry,0.69425774,False
distiluse-base-multilingual-cased-v1,4207,Payment options inquiry for subscription plans,3,4207,4207,Query on Payment Options for Subscription Plans,0.690913,True
distiluse-base-multilingual-cased-v1,4223,ClickUp Excel integration compatibility issues,1,4223,4223,Problem with ClickUp Excel Integration Compatibility,0.6572018,True
distiluse-base-multilingual-cased-v1,4223,ClickUp Excel integration compatibility issues,2,7793,7793,Issue with Excel Integration Resulting in Project Data Loss,0.59450257,False
distiluse-base-multilingual-cased-v1,4223,ClickUp Excel integration compatibility issues,3,9100,9100,Issue with Excel Integration Causing Project Data Loss,0.5567491,False
distiluse-base-multilingual-cased-v1,4351,SaaS application unanticipated crashes causing downtime,1,4351,4351,Unanticipated System Crashes in SaaS Application Resulting in Downtime,0.7267888,True
distiluse-base-multilingual-cased-v1,4351,SaaS application unanticipated crashes causing downtime,2,3239,3239,Recurring Application Crashes in SaaS Platform Noted,0.69990116,False
distiluse-base-multilingual-cased-v1,4351,SaaS application unanticipated crashes causing downtime,3,9629,9629,Problem with SaaS,0.66928524,False
distiluse-base-multilingual-cased-v1,4414,Investment strategies using data analytics inquiry,1,716,716,Insights into Investment Strategies Through Data Analytics,0.8670941,False
distiluse-base-multilingual-cased-v1,4414,Investment strategies using data analytics inquiry,2,10881,10881,Inquiry About Data Analytics Solutions for Investment Strategies Optimization,0.80357957,False
distiluse-base-multilingual-cased-v1,4414,Investment strategies using data analytics inquiry,3,1791,1791,Inquiry on Data Analytics Solutions for Investment Strategy Optimization,0.799107,False
distiluse-base-multilingual-cased-v1,4521,Digital campaigns halted due to Firebase integration issue,1,4521,4521,Campaign Problem,0.7441573,True
distiluse-base-multilingual-cased-v1,4521,Digital campaigns halted due to Firebase integration issue,2,2575,2575,Problem with Campaign,0.73499304,False
distiluse-base-multilingual-cased-v1,4521,Digital campaigns halted due to Firebase integration issue,3,555,555,Problems with Digital Campaigns,0.6679253,False
distiluse-base-multilingual-cased-v1,4814,Headset billing options request,1,4814,4814,Options for Headset Billing,0.7086873,True
distiluse-base-multilingual-cased-v1,4814,Headset billing options request,2,4855,4855,Modify Billing Arrangement,0.42742237,False
distiluse-base-multilingual-cased-v1,4814,Headset billing options request,3,2743,2743,Payment Choices,0.39300635,False
distiluse-base-multilingual-cased-v1,4919,Recurring software disruptions during peak traffic,1,4919,4919,Recurring Disruptions in Software During Peak Traffic Times,0.563816,True
distiluse-base-multilingual-cased-v1,4919,Recurring software disruptions during peak traffic,2,6093,6093,Notifying About Software Glitches During Uploads,0.5315719,False
distiluse-base-multilingual-cased-v1,4919,Recurring software disruptions during peak traffic,3,4153,4153,Problem with Software Today,0.50881255,False
distiluse-base-multilingual-cased-v1,4924,Software integration failure after updates,1,5823,5823,Integration encountered issues after updates,0.7261266,False
distiluse-base-multilingual-cased-v1,4924,Software integration failure after updates,2,5970,5970,Upgrade Software Integrations,0.64905155,False
distiluse-base-multilingual-cased-v1,4924,Software integration failure after updates,3,6344,6344,Problems with System Integrations,0.6468286,False
distiluse-base-multilingual-cased-v1,5046,Unanticipated service interruptions in data analytics tools,1,5591,5591,Problem with Tool Crashing,0.6574911,False
distiluse-base-multilingual-cased-v1,5046,Unanticipated service interruptions in data analytics tools,2,5046,5046,Unanticipated Service Interruptions Noted,0.64012575,True
distiluse-base-multilingual-cased-v1,5046,Unanticipated service interruptions in data analytics tools,3,3304,3304,Unforeseen Service Interruptions Noted,0.6063121,False
distiluse-base-multilingual-cased-v1,5282,Smartsheet sync issues after software updates,1,5282,5282,Support for Smartsheet,0.66649294,True
distiluse-base-multilingual-cased-v1,5282,Smartsheet sync issues after software updates,2,10034,10034,Report on Integration Failure with Smartsheet,0.65519804,False
distiluse-base-multilingual-cased-v1,5282,Smartsheet sync issues after software updates,3,9499,9499,Report on Integration Issue: Smartsheet Sync Error,0.64662635,False
distiluse-base-multilingual-cased-v1,5361,Workstation encryption failure possibly from software incompatibility,1,5361,5361,Encryption failure on workstation possibly due to software incompatibility,0.7214073,True
distiluse-base-multilingual-cased-v1,5361,Workstation encryption failure possibly from software incompatibility,2,1066,1066,Data encryption encountered an unexpected problem,0.7171705,False
distiluse-base-multilingual-cased-v1,5361,Workstation encryption failure possibly from software incompatibility,3,8475,8475,Encryption failure occurred unexpectedly,0.6718033,False
distiluse-base-multilingual-cased-v1,5810,Malware detected on Kodak scanner due to outdated macOS,1,5810,5810,Problem with Malware Detected on Kodak Scanner,0.7708231,True
distiluse-base-multilingual-cased-v1,5810,Malware detected on Kodak scanner due to outdated macOS,2,6838,6838,Report of Scanner Malfunction,0.5870974,False
distiluse-base-multilingual-cased-v1,5810,Malware detected on Kodak scanner due to outdated macOS,3,34,34,Technical Help,0.58455026,False
distiluse-base-multilingual-cased-v1,5985,Data analytics tools failing to generate reports,1,3731,3731,Report Generation Issue,0.7363705,False
distiluse-base-multilingual-cased-v1,5985,Data analytics tools failing to generate reports,2,5985,5985,Concern Regarding Data Analytics Tools,0.635692,True
distiluse-base-multilingual-cased-v1,5985,Data analytics tools failing to generate reports,3,8851,8851,Reporting Issue with Data Analytics Tool,0.63200575,False
distiluse-base-multilingual-cased-v1,6170,Urgent healthcare system security breach exposing medical data,1,5953,5953,Protecting Medical Data Systems,0.78081226,False
distiluse-base-multilingual-cased-v1,6170,Urgent healthcare system security breach exposing medical data,2,625,625,Hospital Systems Security Breach Revealed,0.7387796,False
distiluse-base-multilingual-cased-v1,6170,Urgent healthcare system security breach exposing medical data,3,7317,7317,Enhancing Security Measures for Medical Data Systems,0.7245997,False
distiluse-base-multilingual-cased-v1,6275,Git sync failure in Azure from incompatible Node.js version,1,6275,6275,Issue with Git Sync in Azure,0.8118873,True
distiluse-base-multilingual-cased-v1,6275,Git sync failure in Azure from incompatible Node.js version,2,3197,3197,Issue with GitHub Synchronization,0.6164957,False
distiluse-base-multilingual-cased-v1,6275,Git sync failure in Azure from incompatible Node.js version,3,3771,3771,Guide to Integrating Node.js with Azure for Data Analytics,0.59195054,False
distiluse-base-multilingual-cased-v1,6409,Frequent crashes of investment optimization tool during analysis,1,6409,6409,Frequent Crashes of the Investment Optimization Tool,0.71090317,True
distiluse-base-multilingual-cased-v1,6409,Frequent crashes of investment optimization tool during analysis,2,2954,2954,Boost Investment in Data Analytics Tools Optimization,0.6721529,False
distiluse-base-multilingual-cased-v1,6409,Frequent crashes of investment optimization tool during analysis,3,10539,10539,Issue with Data Analytics Tools Affecting Investment Optimization,0.6681467,False
distiluse-base-multilingual-cased-v1,6435,Unable to access recent project updates due to server glitch,1,6435,6435,Problem with Project Updates,0.78107893,True
distiluse-base-multilingual-cased-v1,6435,Unable to access recent project updates due to server glitch,2,2002,2002,Frequent Project Updates Crashes Noted Lately,0.6368786,False
distiluse-base-multilingual-cased-v1,6435,Unable to access recent project updates due to server glitch,3,7214,7214,Problem with the Update of Project Timelines,0.62708473,False
distiluse-base-multilingual-cased-v1,6447,Unexpected drop in digital marketing campaign engagement,1,886,886,Problem with Digital Campaigns,0.75286025,False
distiluse-base-multilingual-cased-v1,6447,Unexpected drop in digital marketing campaign engagement,2,2621,2621,Status of Digital Campaigns,0.69792616,False
distiluse-base-multilingual-cased-v1,6447,Unexpected drop in digital marketing campaign engagement,3,5734,5734,Issues with Marketing Agency's Digital Campaigns,0.6794374,False
distiluse-base-multilingual-cased-v1,6452,Project data vanished possibly from sync issues,1,7381,7381,Problem with Project Data Suddenly Vanishing Today,0.84905577,False
distiluse-base-multilingual-cased-v1,6452,Project data vanished possibly from sync issues,2,10530,10530,Problem with Project Data Vanishing Today,0.8372611,False
distiluse-base-multilingual-cased-v1,6452,Project data vanished possibly from sync issues,3,8770,8770,Project Data Vanished During Synchronization Today,0.7336242,False
distiluse-base-multilingual-cased-v1,6749,Application crashing during peak usage hours,1,3742,3742,Report on Frequent Application Crashes During Peak Usage,0.6304551,False
distiluse-base-multilingual-cased-v1,6749,Application crashing during peak usage hours,2,152,152,Support Needed for Application Crashes,0.62173223,False
distiluse-base-multilingual-cased-v1,6749,Application crashing during peak usage hours,3,6749,6749,Problem with Application Crashing During Peak Usage,0.6175283,True
distiluse-base-multilingual-cased-v1,6982,Frequent system crashes possibly from resource overload,1,3466,3466,Multiple Crashes Caused by System Overload,0.6773384,False
distiluse-base-multilingual-cased-v1,6982,Frequent system crashes possibly from resource overload,2,6365,6365,Issues with Software Crashes Amid System Overload,0.6307341,False
distiluse-base-multilingual-cased-v1,6982,Frequent system crashes possibly from resource overload,3,6483,6483,Technical Glitches Resulting from System Overload,0.62103176,False
distiluse-base-multilingual-cased-v1,7017,Project management software system requirements inquiry,1,2835,2835,Inquiry About System Specifications,0.6447022,False
distiluse-base-multilingual-cased-v1,7017,Project management software system requirements inquiry,2,236,236,Query About System Specifications,0.6298449,False
distiluse-base-multilingual-cased-v1,7017,Project management software system requirements inquiry,3,9116,9116,Request for Assistance with Project Management Tool,0.5976269,False
distiluse-base-multilingual-cased-v1,7227,Medical data access denied possibly from malware,1,2791,2791,Alert on Possible Security Breach Involving Unauthorised Data Access,0.7972517,False
distiluse-base-multilingual-cased-v1,7227,Medical data access denied possibly from malware,2,4472,4472,Unauthorized Access to Medical Data Detected,0.69745713,False
distiluse-base-multilingual-cased-v1,7227,Medical data access denied possibly from malware,3,6589,6589,Unapproved Access to Medical Data Identified,0.6964222,False
distiluse-base-multilingual-cased-v1,7352,Request for UI update to improve navigation experience,1,1426,1426,Enhancement,0.6734054,False
distiluse-base-multilingual-cased-v1,7352,Request for UI update to improve navigation experience,2,5713,5713,Enhance User Interface,0.6337292,False
distiluse-base-multilingual-cased-v1,7352,Request for UI update to improve navigation experience,3,1364,1364,Request for Enhancements in User Interface for Project Management,0.63109654,False
distiluse-base-multilingual-cased-v1,7419,Digital campaign underperformance from inconsistent tracking,1,8390,8390,Severe Underperformance of Digital Campaigns,0.6801225,False
distiluse-base-multilingual-cased-v1,7419,Digital campaign underperformance from inconsistent tracking,2,5134,5134,Requirement for Campaign Assistance,0.6759213,False
distiluse-base-multilingual-cased-v1,7419,Digital campaign underperformance from inconsistent tracking,3,2621,2621,Status of Digital Campaigns,0.66632056,False
distiluse-base-multilingual-cased-v1,7584,Medical data security services details request,1,7090,7090,Safe Medical Information,0.7820987,False
distiluse-base-multilingual-cased-v1,7584,Medical data security services details request,2,7634,7634,Medical Data Security Strategies,0.77250826,False
distiluse-base-multilingual-cased-v1,7584,Medical data security services details request,3,3585,3585,Request for Information on Securing Medical Data,0.7610005,False
distiluse-base-multilingual-cased-v1,7745,Elasticsearch periodic failures after update on Mac Mini,1,7745,7745,Elasticsearch Update Resulting in Periodic Failures,0.8539308,True
distiluse-base-multilingual-cased-v1,7745,Elasticsearch periodic failures after update on Mac Mini,2,2273,2273,Elasticsearch Update Resulting in Sporadic Failures,0.8031862,False
distiluse-base-multilingual-cased-v1,7745,Elasticsearch periodic failures after update on Mac Mini,3,9555,9555,Elasticsearch Update Leading to Frequent Malfunctioning,0.7944559,False
distiluse-base-multilingual-cased-v1,7766,Medical data encryption failure on iMac,1,1346,1346,Problem with Macbook Air,0.7623461,False
distiluse-base-multilingual-cased-v1,7766,Medical data encryption failure on iMac,2,1487,1487,Failed Medical Data Encryption,0.73846745,False
distiluse-base-multilingual-cased-v1,7766,Medical data encryption failure on iMac,3,7766,7766,Concern Regarding Medical Data Encryption on iMac,0.7181289,True
distiluse-base-multilingual-cased-v1,7942,Decline in digital campaign engagement despite adjustments,1,2621,2621,Status of Digital Campaigns,0.64819956,False
distiluse-base-multilingual-cased-v1,7942,Decline in digital campaign engagement despite adjustments,2,4849,4849,Subpar Digital Ad Campaigns,0.6392149,False
distiluse-base-multilingual-cased-v1,7942,Decline in digital campaign engagement despite adjustments,3,6571,6571,Sudden Decline in Digital Campaign Engagement,0.6171974,False
distiluse-base-multilingual-cased-v1,7993,Connectivity issues with SaaS project management tool,1,10614,10614,Problem with Connectivity of SaaS Project Management Tools,0.8563701,False
distiluse-base-multilingual-cased-v1,7993,Connectivity issues with SaaS project management tool,2,7225,7225,Concern with SaaS Project Management Tool,0.7894596,False
distiluse-base-multilingual-cased-v1,7993,Connectivity issues with SaaS project management tool,3,3954,3954,Problem with Project Management Tool,0.7870587,False
distiluse-base-multilingual-cased-v1,7994,Unauthorized access attempts to health records networks,1,7994,7994,Unapproved access bids to health records networks,0.6608039,True
distiluse-base-multilingual-cased-v1,7994,Unauthorized access attempts to health records networks,2,3344,3344,Security concern in medical system,0.6420407,False
distiluse-base-multilingual-cased-v1,7994,Unauthorized access attempts to health records networks,3,6672,6672,Unapproved entry into medical data networks,0.639186,False
distiluse-base-multilingual-cased-v1,8002,Unauthorized access incident to medical data,1,2791,2791,Alert on Possible Security Breach Involving Unauthorised Data Access,0.8279083,False
distiluse-base-multilingual-cased-v1,8002,Unauthorized access incident to medical data,2,3508,3508,Alert for Unauthorized Access to Medical Server,0.74583465,False
distiluse-base-multilingual-cased-v1,8002,Unauthorized access incident to medical data,3,8868,8868,Unapproved Access Incidents Identified in Medical Data Protocols,0.7095982,False
distiluse-base-multilingual-cased-v1,8137,Medical data security measures inquiry for Oracle Database,1,8137,8137,Medical Data Security Inquiry,0.7157965,True
distiluse-base-multilingual-cased-v1,8137,Medical data security measures inquiry for Oracle Database,2,6348,6348,Protection of Medical Information in Oracle Database 19c,0.70930386,False
